datetime,fecha,hora,solar_rad,precipitation,temp_2m,cloud_cover,wind_u,wind_v,pressure,boundary_layer_height,cape,skin_temp,wind_speed
2024-01-22 16:00:00,2024-01-22,16,937.8133333333334,0.0,,,,,,,,,
2024-01-22 17:00:00,2024-01-22,17,924.6933333333334,0.0,,,,,,,,,
2024-01-22 18:00:00,2024-01-22,18,995.84,0.0,,,,,,,,,
2024-01-25 09:00:00,2024-01-25,9,0.0,0.0,,,,,,,,,
2024-01-25 10:00:00,2024-01-25,10,3.6622222222222223,0.0,,,,,,,,,
2024-01-25 11:00:00,2024-01-25,11,125.31555555555556,0.0,,,,,,,,,
2024-01-25 12:00:00,2024-01-25,12,349.12,0.0,,,,,,,,,
2024-01-25 13:00:00,2024-01-25,13,583.1111111111111,0.0,,,,,,,,,
2024-01-25 14:00:00,2024-01-25,14,785.8488888888888,0.0,,,,,,,,,
2024-01-25 15:00:00,2024-01-25,15,942.0088888888889,0.0,,,,,,,,,
2024-01-25 16:00:00,2024-01-25,16,1049.1733333333334,0.0,,,,,,,,,
2024-01-25 17:00:00,2024-01-25,17,1081.0666666666666,0.0,,,,,,,,,
2024-01-25 18:00:00,2024-01-25,18,1013.44,0.0,,,,,,,,,
2024-01-27 09:00:00,2024-01-27,9,0.0,0.0,,,,,,,,,
2024-01-27 10:00:00,2024-01-27,10,2.8266666666666667,0.0,,,,,,,,,
2024-01-27 11:00:00,2024-01-27,11,119.60888888888888,0.0,,,,,,,,,
2024-01-27 12:00:00,2024-01-27,12,343.41333333333336,0.0,,,,,,,,,
2024-01-27 13:00:00,2024-01-27,13,575.0222222222222,0.0,,,,,,,,,
2024-01-27 14:00:00,2024-01-27,14,781.9377777777778,0.0,,,,,,,,,
2024-01-27 15:00:00,2024-01-27,15,942.7555555555556,0.0,,,,,,,,,
2024-01-27 16:00:00,2024-01-27,16,1044.5511111111111,0.0,,,,,,,,,
2024-01-27 17:00:00,2024-01-27,17,1079.111111111111,0.0,,,,,,,,,
2024-01-27 18:00:00,2024-01-27,18,1043.1644444444444,0.0,,,,,,,,,
2024-01-28 09:00:00,2024-01-28,9,0.0,0.0,,,,,,,,,
2024-01-28 10:00:00,2024-01-28,10,2.328888888888889,0.0,,,,,,,,,
2024-01-28 11:00:00,2024-01-28,11,111.05777777777777,0.0,,,,,,,,,
2024-01-28 12:00:00,2024-01-28,12,331.5733333333333,0.0,,,,,,,,,
2024-01-28 13:00:00,2024-01-28,13,560.6044444444444,0.0,,,,,,,,,
2024-01-28 14:00:00,2024-01-28,14,770.4888888888889,0.0,,,,,,,,,
2024-01-28 15:00:00,2024-01-28,15,936.0888888888888,0.0,,,,,,,,,
2024-01-28 16:00:00,2024-01-28,16,1040.2488888888888,0.0,,,,,,,,,
2024-01-28 17:00:00,2024-01-28,17,1074.631111111111,0.0,,,,,,,,,
2024-01-28 18:00:00,2024-01-28,18,1039.2177777777779,0.0,,,,,,,,,
2024-01-29 09:00:00,2024-01-29,9,0.0,0.0,,,,,,,,,
2024-01-29 10:00:00,2024-01-29,10,2.062222222222222,0.0,,,,,,,,,
2024-01-29 11:00:00,2024-01-29,11,112.01777777777778,0.0,,,,,,,,,
2024-01-29 12:00:00,2024-01-29,12,332.4977777777778,0.0,,,,,,,,,
2024-01-29 13:00:00,2024-01-29,13,561.7244444444444,0.0,,,,,,,,,
2024-01-29 14:00:00,2024-01-29,14,766.2577777777777,0.0,,,,,,,,,
2024-01-29 15:00:00,2024-01-29,15,925.92,0.0,,,,,,,,,
2024-01-29 16:00:00,2024-01-29,16,1027.7688888888888,0.0,,,,,,,,,
2024-01-29 17:00:00,2024-01-29,17,1061.5466666666666,0.0,,,,,,,,,
2024-01-29 18:00:00,2024-01-29,18,1026.3111111111111,0.0,,,,,,,,,
2024-02-03 09:00:00,2024-02-03,9,0.0,0.0,,,,,,,,,
2024-02-03 10:00:00,2024-02-03,10,0.7644444444444445,0.0,,,,,,,,,
2024-02-03 11:00:00,2024-02-03,11,90.13333333333334,0.0,,,,,,,,,
2024-02-03 12:00:00,2024-02-03,12,274.4533333333333,0.0,,,,,,,,,
2024-02-03 13:00:00,2024-02-03,13,521.5288888888889,0.0,,,,,,,,,
2024-02-03 14:00:00,2024-02-03,14,717.5822222222222,0.0,,,,,,,,,
2024-02-03 15:00:00,2024-02-03,15,896.1066666666667,0.0,,,,,,,,,
2024-02-03 16:00:00,2024-02-03,16,1006.6666666666666,0.0,,,,,,,,,
2024-02-03 17:00:00,2024-02-03,17,1033.4577777777777,0.0,,,,,,,,,
2024-02-03 18:00:00,2024-02-03,18,869.5466666666666,0.0,,,,,,,,,
2024-02-07 09:00:00,2024-02-07,9,0.0,0.0,,,,,,,,,
2024-02-07 10:00:00,2024-02-07,10,0.3022222222222222,0.0,,,,,,,,,
2024-02-07 11:00:00,2024-02-07,11,84.39111111111112,0.0,,,,,,,,,
2024-02-07 12:00:00,2024-02-07,12,291.80444444444447,0.0,,,,,,,,,
2024-02-07 13:00:00,2024-02-07,13,521.76,0.0,,,,,,,,,
2024-02-07 14:00:00,2024-02-07,14,727.5022222222223,0.0,,,,,,,,,
2024-02-07 15:00:00,2024-02-07,15,884.5155555555556,0.011444091796875,,,,,,,,,
2024-02-07 16:00:00,2024-02-07,16,929.7955555555556,0.08440017700195312,,,,,,,,,
2024-02-07 17:00:00,2024-02-07,17,901.44,0.07534027099609375,,,,,,,,,
2024-02-07 18:00:00,2024-02-07,18,841.7955555555556,0.06008148193359375,,,,,,,,,
2024-02-08 09:00:00,2024-02-08,9,0.0,0.0,,,,,,,,,
2024-02-08 10:00:00,2024-02-08,10,0.19555555555555557,0.0,,,,,,,,,
2024-02-08 11:00:00,2024-02-08,11,82.16888888888889,0.0,,,,,,,,,
2024-02-08 12:00:00,2024-02-08,12,260.37333333333333,0.0,,,,,,,,,
2024-02-08 13:00:00,2024-02-08,13,508.64,0.0,,,,,,,,,
2024-02-08 14:00:00,2024-02-08,14,677.9555555555555,0.0,,,,,,,,,
2024-02-08 15:00:00,2024-02-08,15,849.3155555555555,0.00476837158203125,,,,,,,,,
2024-02-08 16:00:00,2024-02-08,16,983.4311111111111,0.006198883056640625,,,,,,,,,
2024-02-08 17:00:00,2024-02-08,17,1006.8977777777778,0.00095367431640625,,,,,,,,,
2024-02-08 18:00:00,2024-02-08,18,981.3333333333334,0.0,,,,,,,,,
2024-02-10 09:00:00,2024-02-10,9,0.0,0.0,,,,,,,,,
2024-02-10 10:00:00,2024-02-10,10,0.08888888888888889,0.0,,,,,,,,,
2024-02-10 11:00:00,2024-02-10,11,81.83111111111111,0.0,,,,,,,,,
2024-02-10 12:00:00,2024-02-10,12,293.44,0.0,,,,,,,,,
2024-02-10 13:00:00,2024-02-10,13,521.3155555555555,0.0,,,,,,,,,
2024-02-10 14:00:00,2024-02-10,14,728.1777777777778,0.0,,,,,,,,,
2024-02-10 15:00:00,2024-02-10,15,889.3155555555555,0.0,,,,,,,,,
2024-02-10 16:00:00,2024-02-10,16,976.8711111111111,0.0,,,,,,,,,
2024-02-10 17:00:00,2024-02-10,17,962.4888888888889,0.00095367431640625,,,,,,,,,
2024-02-10 18:00:00,2024-02-10,18,888.4266666666666,0.0,,,,,,,,,
2024-02-11 09:00:00,2024-02-11,9,0.0,0.0,,,,,,,,,
2024-02-11 10:00:00,2024-02-11,10,0.035555555555555556,0.0,,,,,,,,,
2024-02-11 11:00:00,2024-02-11,11,61.88444444444445,0.0,,,,,,,,,
2024-02-11 12:00:00,2024-02-11,12,188.07111111111112,0.0,,,,,,,,,
2024-02-11 13:00:00,2024-02-11,13,477.97333333333336,0.0,,,,,,,,,
2024-02-11 14:00:00,2024-02-11,14,526.8977777777778,0.7543563842773438,,,,,,,,,
